Handle,Price,ImageSrc,Body,Vendor,Type,Tags,Color,VariantGrams,VariantInventoryTracker,VariantInventoryQty,ImageAltText,VariantImage,STYLE#,AVAILABLE_SIZES,SUGGESTED_PRICE,CATEGORY_NAME,SIZE,WEIGHT,PieceCost,SIZE_INDEX,MSRP,FRONT_MODEL_IMAGE_URL,BACK_MODEL_IMAGE_URL,FRONT_FLAT_IMAGE_URL,BACK_FLAT_IMAGE_URL,PRODUCT_MEASUREMENTS,DECORATION_SPEC_SHEET,barcode,Title,Hex,Style
YST340,4.99,https://cdnm.sanmar.com/imglib/mresjpg/2021/f6/YST340_black_model_front.jpg,An unbeatable alternative to a jersey or interlock tee our value-priced RacerMesh Tee will win you over with subtle mesh texture moisture-wicking performance and color-preserving PosiCharge technology. Thanks to our ultra-fine flat back RacerMesh this tee has unparalleled breathability.3.8-ounce 100% polyester flat back mesh with PosiCharge technology Tag-free label Set-in sleevesGiven the extreme heat required for sublimation please consult with your decorator. It is highly recommended to sample test product by color before production. ,Sport-Tek,0,Youth,Black,0.19,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2021/f6/YST340_black_model_front.jpg,YST340,Youth Sizes: XS-XL,9.98,0,XS,0,4.99,1,7.98,https://cdnm.sanmar.com/imglib/mresjpg/2021/f6/YST340_black_model_front.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2021/f6/YST340_black_model_back.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f4/YST340_black_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f8/YST340_black_flat_back.jpg ,YST340_productmeasurement.pdf,https://www.sanmar.com/p/6745/decorationSpecSheet,997571,Sport-Tek® Youth PosiCharge® RacerMesh® Tee. YST340,0,YST340
DT5301,2.1,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT5301_white_model_front_122014.jpg,This carefree tank is fit for any venue whether layered or on its own.4.3-ounce 100% soft spun cotton 30 singles 50/50 soft spun cotton/poly (Neon) Tear-away tagDue to the nature of 50/50 cotton/polyester neon fabrics special care must be taken throughout the printing process. ,District,0,Tanks,White,0.22,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT5301_white_model_front_122014.jpg,DT5301,Juniors Sizes: XS-4XL,4.2,0,XS,0,2.1,1,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT5301_white_model_front_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f21/DT5301_white_model_back_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT5301_white_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f1/DT5301_white_flat_back.jpg ,DT5301_productmeasurement.pdf,https://www.sanmar.com/p/6769/decorationSpecSheet,999791,DISCONTINUED District® Juniors The Concert Tank®. DT5301,0,DT5301
DT7000,3.59,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT7000_white_model_front_122014.jpg,No lightweights allowed. This hefty tee grants you instant access to a statement look with heavyweight ring spun softness.6.6-ounce 100% ring spun combed cotton 16 singles Tear-away tagLight Heather Grey 90/10 ringspun combed cotton/poly ,District,0,Mens,White,0.4,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT7000_white_model_front_122014.jpg,DT7000,Young Mens Sizes: XS-4XL,7.98,0,XS,0,3.59,1,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT7000_white_model_front_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f21/DT7000_white_model_back_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT7000_white_flat_front.jpg , ,DT7000_productmeasurement.pdf,https://www.sanmar.com/p/6782/decorationSpecSheet,1000441,DISCONTINUED District® Young Mens Bouncer Tee. DT7000,0,DT7000
DT6502,3.49,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6502_hthrroyal_model_front_122014.jpg,Make an important statement with a deep v-neckline.4.3-ounce 100% ring spun combed cotton 30 singles 50/50 ring spun combed cotton/poly (Heathers) Tear-away tag ,District,0,0,Heathered Royal,0.23,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6502_hthrroyal_model_front_122014.jpg,DT6502,Juniors Sizes: XS-4XL,6.98,0,S,0,3.49,2,6.98,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6502_hthrroyal_model_front_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f21/DT6502_hthrroyal_model_back_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6502_heatheredroyal_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT6502_heatheredroyal_flat_back.jpg ,DT6502_productmeasurement.pdf,https://www.sanmar.com/p/6783/decorationSpecSheet,1000842,DISCONTINUED District® Juniors Very Important Tee® Deep V-Neck. DT6502,0,DT6502
DT6000SP,4.29,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6000SP_whitelighthrgrey_model_front_122014.jpg,Contrast sleeves and a pocket add a whole new level of importance. 4.3-ounce 100% ring spun combed cotton 30 singles 50/50 ring spun combed cotton/poly (Heathers) 90/10 ring spun combed cotton/poly (White/Light Heather Grey) Tear-away tagLeft chest pocket ,District,0,Mens,White/ Light Heather Grey,0.29,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6000SP_whitelighthrgrey_model_front_122014.jpg,DT6000SP,Young Mens Sizes: XS-4XL,8.58,0,XS,0,4.29,1,8.58,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6000SP_whitelighthrgrey_model_front_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f21/DT6000SP_whitelighthrgrey_model_back_122014.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2014/f20/DT6000SP_white_heathergrey_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/DT6000SP_whitelightheathergrey_flat_back.jpg ,DT6000SP_productmeasurement.pdf,https://www.sanmar.com/p/6784/decorationSpecSheet,1001241,DISCONTINUED District® Young Mens Very Important Tee® with Contrast Sleeves and Pocket. DT6000SP,0,DT6000SP
YST235,19.99,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST235_blackdarksmokegrey_model_front_042015.jpg,Bold colorblocking in the hood and on the sides make this anti-static pullover stand out from the crowd while Sport-Wick moisture-wicking technology helps keep you cool and dry. 5.5-ounce 100% polyester Three-panel hood Contrast self-fabric hood lining No drawcord at hoodTaped neck Self-fabric cuffs and hem Front pouch pocket*Please note: This product is transitioning from woven labels to tag-free labels. Your order may contain a combination of both labels ,Sport-Tek,0,Youth,Black/ Dark Smoke Grey,0.6,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST235_blackdarksmokegrey_model_front_042015.jpg,YST235,Youth Sizes: XS-XL,31.98,0,XS,0,19.99,1,31.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST235_blackdarksmokegrey_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/YST235_blackdksmokegrey_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f15/YST235_blackdarksmokegrey_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f15/YST235_blackdarksmokegrey_form_back.jpg ,YST235_productmeasurement.pdf,https://www.sanmar.com/p/6915/decorationSpecSheet,1014111,Sport-Tek® Youth Sport-Wick® Fleece Colorblock Hooded Pullover.  YST235,0,YST235
YST241,19.99,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST241_black_model_front_042015.jpg,A classic jacket style created from our moisture-wicking anti-static Sport-Wick fleece. Can pair with Sport-Wick Fleece Pants for a complete unified look.5.5-ounce 100% polyester Cadet collar Taped neck Slash pockets Self-fabric cuffs and hem*Please note: This product is transitioning from woven labels to tag-free labels. Your order may contain a combination of both labels ,Sport-Tek,0,YouthFull zip Hoodie,Black,0.57,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST241_black_model_front_042015.jpg,YST241,Youth Sizes: XS-XL,31.98,0,XS,0,19.99,1,31.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST241_black_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/YST241_black_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f15/YST241_black_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f15/YST241_black_form_back.jpg ,YST241_productmeasurement.pdf,https://www.sanmar.com/p/6917/decorationSpecSheet,1014461,Sport-Tek® Youth Sport-Wick® Fleece Full-Zip Jacket.  YST241,0,YST241
YST640,7.99,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST640_black_model_front_042015.jpg,Thanks to our ultra-fine flat back RacerMesh this polo has unparalleled breathability for superior cooling. PosiCharge technology locks in color and keeps logos crisp-making this value-priced essential a fan favorite all season long.3.8-ounce 100% polyester flat back mesh with PosiCharge technology Tag-free label Moisture-wicking Flat knit collar Taped neck 3-button placket with dyed-to-match buttons Set-in open hem sleevesIf applying sublimation special care must be taken throughout the process. Contact your decorator for more details. ,Sport-Tek,0,Youth,Black,0.25,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST640_black_model_front_042015.jpg,YST640,Youth Sizes: XS-XL,11.98,0,XS,0,7.99,1,11.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST640_black_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/YST640_black_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/YST640_black_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f15/YST640_black_form_back.jpg ,YST640_productmeasurement.pdf,https://www.sanmar.com/p/6967/decorationSpecSheet,1025671,Sport-Tek® Youth PosiCharge® RacerMesh® Polo. YST640,0,YST640
YST239,22.49,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST239_blackdeepred_model_front_042015.jpg,For maximum impact our anti-static pullover has a sublimated CamoHex print strategically placed inside the hood and on the inner sleeves and side panels. Sport-Wick moisture-wicking technology helps keep you cool.5.5-ounce 100% polyester Three-panel hood No drawcord at hood Sublimated digital CamoHex print on inner sleeves side panels and hood lining Taped neck Self-fabric cuffs and hem Front pouch pocket*Please note: This product is transitioning from woven labels to tag-free labels. Your order may contain a combination of both labels ,Sport-Tek,0,Youth,Black/ Deep Red,0.57,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST239_blackdeepred_model_front_042015.jpg,YST239,Youth Sizes: XS-XL,36.98,0,XS,0,22.49,1,36.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST239_blackdeepred_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/YST239_blackdpred_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/YST239_blackdeepred_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/YST239_blackdeepred_form_back.jpg ,YST239_productmeasurement.pdf,https://www.sanmar.com/p/7085/decorationSpecSheet,1037591,Sport-Tek® Youth Sport-Wick® CamoHex Fleece Colorblock Hooded Pullover.  YST239,0,YST239
YST240,22.49,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST240_dksmokegrey_model_front_042015.jpg,It's CamoHex to the max with an all-over sublimated digital camo print in this anti-static moisture-wicking pullover.5.5-ounce 100% polyester Three-panel hood Solid self-fabric hood lining No drawcord at hood Taped neck Self-fabric cuffs and hem Front pouch pocket*Please note: This product is transitioning from woven labels to tag-free labels. Your order may contain a combination of both labels ,Sport-Tek,0,Youth,Dark Smoke Grey,0.52,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST240_dksmokegrey_model_front_042015.jpg,YST240,Youth Sizes: XS-XL,36.98,0,XS,0,22.49,1,36.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/YST240_dksmokegrey_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/YST240_dksmokegrey_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/YST240_darksmokegrey_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/YST240_darksmokegrey_form_back.jpg ,YST240_productmeasurement.pdf,https://www.sanmar.com/p/7086/decorationSpecSheet,1037651,Sport-Tek® Youth Sport-Wick® CamoHex Fleece Hooded Pullover.  YST240,0,YST240
5400B,4.48,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/5400B_white_model_front_042015.jpg,5.3-ounce 100% cotton 90/10 cotton/poly (Sport Grey) Non-topstitched classic width rib collar Taped neck and shouldersRecycled high-performing black tear-away label Rib knit cuffsClassic fit side seamedPlease note: This product is transitioning from tear-away labels to recycled high-performing black tear-away labels. Your order may contain a combination of both labels. ,Gildan,0,YouthLong Sleeve,White,0.23,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/5400B_white_model_front_042015.jpg,5400B,Youth Sizes: XS-XL,9.48,0,XS,0,4.48,1,6.96,https://cdnm.sanmar.com/imglib/mresjpg/2015/f9/5400B_white_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/5400B_white_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f11/5400B_white_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/5400B_white_flat_back.jpg ,5400B_productmeasurement.pdf,https://www.sanmar.com/p/7118/decorationSpecSheet,1045401,Gildan® Youth Heavy Cotton 100% Cotton Long Sleeve T-Shirt. 5400B,0,5400B
PC381Y,4.08,https://cdnm.sanmar.com/imglib/mresjpg/2015/f10/PC381Y_charcoal_model_front_042015.jpg,A soft cotton hand feel joins Dry Zone moisture-wicking technology for unbeatable comfort and performance.4.5-ounce 65/35 poly/cotton Removable tag for comfort and relabeling ,Port & Company,0,Youth,Charcoal,0.18,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f10/PC381Y_charcoal_model_front_042015.jpg,PC381Y,Youth Sizes: XS-XL,6.16,0,XS,0,4.08,1,6.16,https://cdnm.sanmar.com/imglib/mresjpg/2015/f10/PC381Y_charcoal_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/PC381Y_chrcl_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/PC381Y_charcoal_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f15/PC381Y_charcoal_flat_back.jpg ,PC381Y_productmeasurement.pdf,https://www.sanmar.com/p/7050/decorationSpecSheet,1048131,Port & Company® Youth Performance Blend Tee. PC381Y,0,PC381Y
PC147YLS,5.99,https://cdnm.sanmar.com/imglib/mresjpg/2015/f10/PC147YLS_gold_model_front_042015.jpg,A throwback look with an explosion of color.5.4-ounce 100% cotton Rib knit cuffsThe tie-dye process infuses each garment with unique color. Please allow for slight color variation. ,Port & Company,0,YouthLong Sleeve,Gold,0.28,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f10/PC147YLS_gold_model_front_042015.jpg,PC147YLS,Youth Sizes: XS-XL,12.18,0,XS,0,5.99,1,11.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f10/PC147YLS_gold_model_front_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/PC147YLS_gold_model_back_042015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f12/PC147YLS_gold_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f14/PC147YLS_gold_flat_back.jpg ,PC147YLS_productmeasurement.pdf,https://www.sanmar.com/p/7055/decorationSpecSheet,1049971,DISCONTINUED Port & Company® Youth Tie-Dye Long Sleeve Tee.  PC147YLS,0,PC147YLS
YST242,11.99,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST242_blackdarksmokegrey_model_front_012016.jpg,With a nod to the classic baseball jersey this moisture-wicking anti-static crewneck has elastic sleeve cuffs which can easily slide up your arms and stay put for active sports. 100% polyester Raglan sleeves Scalloped hem ,Sport-Tek,0,YouthCrewneck,Black/ Dark Smoke Grey,0.37,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST242_blackdarksmokegrey_model_front_012016.jpg,YST242,Youth Sizes: XS-XL,23.98,0,XS,0,11.99,1,23.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST242_blackdarksmokegrey_model_front_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f27/YST242_blackdarksmokegrey_model_back_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2016/f1/YST242_blackdarksmokegrey_from_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2016/f1/YST242_blackdarksmokegrey_from_back.jpg ,YST242_productmeasurement.pdf,https://www.sanmar.com/p/7237/decorationSpecSheet,1059641,DISCONTINUED Sport-Tek® Youth Sport-Wick® Raglan Colorblock Fleece Crewneck. YST242,0,YST242
YT201,6.49,https://cdnm.sanmar.com/imglib/mresjpg/2015/f25/YT201_hthrgreyblack_model_front_102015.jpg,An authentic team look in soft comfortable cotton. 5.2-ounce 100% ring spun combed cotton Tag-free label Rib knit neck Raglan sleeves Curved hem ,Sport-Tek,0,Youth Short Sleeve,Heather Grey/ Black,0.25,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f25/YT201_hthrgreyblack_model_front_102015.jpg,YT201,Youth Sizes: XS-XL,10.98,0,XS,0,6.49,1,10.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f25/YT201_hthrgreyblack_model_front_102015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f25/YT201_hthrgreyblack_model_back_102015.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f25/YT201_hthrgreyblack_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f25/YT201_hthrgreyblack_form_back.jpg ,YT201_productmeasurement.pdf,https://www.sanmar.com/p/7229/decorationSpecSheet,1063411,Sport-Tek® Youth Short Sleeve Colorblock Raglan Jersey. YT201,0,YT201
DT276,5.49,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/DT276_blacklighththrgrey_model_front_012016.jpg,Mesh pieced sleeves give this soft tee a sporty look and feel. Body: 4.5-ounce 60/40 ring spun combed cotton/poly 32 singles Sleeves: 100% polyester open-hole mesh Yarn-dyed flat knit rib trim at v-neck ,District,0,0,Black/ Light Heather Grey,0.25,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/DT276_blacklighththrgrey_model_front_012016.jpg,DT276,Juniors Sizes: XS-4XL,10.98,0,XS,0,5.49,1,10.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/DT276_blacklighththrgrey_model_front_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f27/DT276_blacklighththrgrey_model_back_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/DT276_blacklighththrgrey_flat_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2015/f28/DT276_blacklighththrgrey_flat_back.jpg ,DT276_productmeasurement.pdf,https://www.sanmar.com/p/7272/decorationSpecSheet,1066631,DISCONTINUED District® Juniors Mesh Sleeve V-Neck Tee. DT276,0,DT276
YST354,4.49,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST354_blackirongrey_model_front_012016.jpg,Contrast sleeve blocking enhances the athletic look of our colorfast moisture-wicking value-priced essential. 3.8-ounce 100% polyester interlock with PosiCharge technology Removable tag for comfort and relabeling Set-in sleevesIf applying sublimation special care must be taken throughout the process. Contact your decorator for more details. ,Sport-Tek,0,Youth,Black/ Iron Grey,0.19,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST354_blackirongrey_model_front_012016.jpg,YST354,Youth Sizes: XS-XL,8.98,0,XS,0,4.49,1,8.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST354_blackirongrey_model_front_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f28/YST354_blackirongrey_model_back_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2016/f1/YST354_blackirongrey_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2016/f1/YST354_blackirongrey_form_back.jpg ,YST354_productmeasurement.pdf,https://www.sanmar.com/p/7326/decorationSpecSheet,1073111,DISCONTINUED Sport-Tek® Youth PosiCharge® Competitor Sleeve-Blocked Tee. YST354,0,YST354
YST371,5.49,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST371_blackdeepred_model_front_012016.jpg,The sublimated digital CamoHex print on the sleeves shoulders and collar give this moisture-wicking tee a bold modern look. 3.8-ounce 100% polyester interlock body 4-ounce 100% polyester interlock sleeves shoulders and neck Tag-free label Set-in sleevesDue to the nature of 100% polyester performance fabrics special care must be taken throughout the printing process. ,Sport-Tek,0,Youth,Black/ Deep Red,0.17,0,0,0,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST371_blackdeepred_model_front_012016.jpg,YST371,Youth Sizes: XS-XL,10.98,0,XS,0,5.49,1,10.98,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST371_blackdeepred_model_front_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2015/f26/YST371_blackdeepred_model_back_012016.jpg,https://cdnm.sanmar.com/imglib/mresjpg/2016/f1/YST371_blackdeepred_form_front.jpg ,https://cdnm.sanmar.com/imglib/mresjpg/2016/f1/YST371_blackdeepred_form_back.jpg ,YST371_productmeasurement.pdf,https://www.sanmar.com/p/7330/decorationSpecSheet,1074331,DISCONTINUED Sport-Tek® Youth CamoHex Colorblock Tee. YST371,0,YST371
